SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
62167,7/11/2020,Jharkhand,India,4/2/2021,3613,23,2243
62185,7/11/2020,Karnataka,India,4/2/2021,36216,613,14716
62188,7/11/2020,Kerala,India,4/2/2021,7438,29,3963
62213,7/11/2020,Ladakh,India,4/2/2021,1077,1,928
62229,7/11/2020,Madhya Pradesh,India,4/2/2021,17201,644,12679
62235,7/11/2020,Maharashtra,India,4/2/2021,246600,10116,136985
62237,7/11/2020,Manipur,India,4/2/2021,1593,0,843
62250,7/11/2020,Meghalaya,India,4/2/2021,207,2,66
62264,7/11/2020,Mizoram,India,4/2/2021,227,0,150
62276,7/11/2020,Nagaland,India,4/2/2021,748,0,313
62317,7/11/2020,Odisha,India,4/2/2021,12526,61,8360
62350,7/11/2020,Puducherry,India,4/2/2021,1337,18,690
62354,7/11/2020,Punjab,India,4/2/2021,7587,195,5040
62364,7/11/2020,Rajasthan,India,4/2/2021,23748,503,17869
62412,7/11/2020,Sikkim,India,4/2/2021,151,0,80
62433,7/11/2020,Tamil Nadu,India,4/2/2021,134226,1898,85915
62437,7/11/2020,Telangana,India,4/2/2021,33402,348,20919
62454,7/11/2020,Tripura,India,4/2/2021,1918,1,1372
62468,7/11/2020,Unknown,India,4/2/2021,3024,0,0
62476,7/11/2020,Uttar Pradesh,India,4/2/2021,35092,913,22689
62477,7/11/2020,Uttarakhand,India,4/2/2021,3417,46,2718
62503,7/11/2020,West Bengal,India,4/2/2021,28453,906,17959
62712,7/12/2020,Andaman and Nicobar Islands,India,4/2/2021,163,0,93
62713,7/12/2020,Andhra Pradesh,India,4/2/2021,29168,328,15412
62729,7/12/2020,Arunachal Pradesh,India,4/2/2021,359,2,138
62730,7/12/2020,Assam,India,4/2/2021,16071,35,10426
62752,7/12/2020,Bihar,India,4/2/2021,16642,143,11498
62785,7/12/2020,Chandigarh,India,4/2/2021,559,8,417
62792,7/12/2020,Chhattisgarh,India,4/2/2021,4059,19,3153
62811,7/12/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,479,0,245
62815,7/12/2020,Delhi,India,4/2/2021,112494,3371,89968
62845,7/12/2020,Goa,India,4/2/2021,2453,14,1487
62860,7/12/2020,Gujarat,India,4/2/2021,41820,2045,29162
62865,7/12/2020,Haryana,India,4/2/2021,21240,301,15983
62872,7/12/2020,Himachal Pradesh,India,4/2/2021,1213,11,929
62897,7/12/2020,Jammu and Kashmir,India,4/2/2021,10513,179,5979
62900,7/12/2020,Jharkhand,India,4/2/2021,3756,30,2308
62918,7/12/2020,Karnataka,India,4/2/2021,38843,684,15409
62921,7/12/2020,Kerala,India,4/2/2021,7873,31,4095
62946,7/12/2020,Ladakh,India,4/2/2021,1086,1,928
62962,7/12/2020,Madhya Pradesh,India,4/2/2021,17632,653,12876
62968,7/12/2020,Maharashtra,India,4/2/2021,254427,10289,140325
62970,7/12/2020,Manipur,India,4/2/2021,1609,0,896
62983,7/12/2020,Meghalaya,India,4/2/2021,306,2,66
62997,7/12/2020,Mizoram,India,4/2/2021,231,0,150
63009,7/12/2020,Nagaland,India,4/2/2021,774,0,327
63050,7/12/2020,Odisha,India,4/2/2021,13121,64,8750
63083,7/12/2020,Puducherry,India,4/2/2021,1418,18,739
63087,7/12/2020,Punjab,India,4/2/2021,7821,199,5392
63097,7/12/2020,Rajasthan,India,4/2/2021,24392,510,18103
63145,7/12/2020,Sikkim,India,4/2/2021,153,0,81
63166,7/12/2020,Tamil Nadu,India,4/2/2021,138470,1966,89532
63170,7/12/2020,Telangana,India,4/2/2021,34671,356,22482
63187,7/12/2020,Tripura,India,4/2/2021,2054,2,1421
63201,7/12/2020,Unknown,India,4/2/2021,2358,0,0
63209,7/12/2020,Uttar Pradesh,India,4/2/2021,36476,934,23334
63210,7/12/2020,Uttarakhand,India,4/2/2021,3537,47,2786
63236,7/12/2020,West Bengal,India,4/2/2021,30013,932,18581
63445,7/13/2020,Andaman and Nicobar Islands,India,4/2/2021,166,0,109
63446,7/13/2020,Andhra Pradesh,India,4/2/2021,31103,365,16464
63462,7/13/2020,Arunachal Pradesh,India,4/2/2021,387,2,145
63463,7/13/2020,Assam,India,4/2/2021,16806,36,10894
63485,7/13/2020,Bihar,India,4/2/2021,17959,160,12317
63518,7/13/2020,Chandigarh,India,4/2/2021,588,8,423
63525,7/13/2020,Chhattisgarh,India,4/2/2021,4217,19,3202
63544,7/13/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,495,1,268
63548,7/13/2020,Delhi,India,4/2/2021,113740,3411,91312
63578,7/13/2020,Goa,India,4/2/2021,2583,17,1540
63593,7/13/2020,Gujarat,India,4/2/2021,42722,2055,29770
63598,7/13/2020,Haryana,India,4/2/2021,21894,308,16602
63605,7/13/2020,Himachal Pradesh,India,4/2/2021,1243,11,940
63630,7/13/2020,Jammu and Kashmir,India,4/2/2021,10827,187,6095
63633,7/13/2020,Jharkhand,India,4/2/2021,3898,33,2351
63651,7/13/2020,Karnataka,India,4/2/2021,41581,757,16248
63654,7/13/2020,Kerala,India,4/2/2021,8322,33,4257
63679,7/13/2020,Ladakh,India,4/2/2021,1093,1,946
63695,7/13/2020,Madhya Pradesh,India,4/2/2021,18207,663,13208
63701,7/13/2020,Maharashtra,India,4/2/2021,260924,10482,144507
63703,7/13/2020,Manipur,India,4/2/2021,1626,0,970
63716,7/13/2020,Meghalaya,India,4/2/2021,318,2,66
63730,7/13/2020,Mizoram,India,4/2/2021,233,0,151
63742,7/13/2020,Nagaland,India,4/2/2021,845,0,340
63783,7/13/2020,Odisha,India,4/2/2021,13737,70,9255
63816,7/13/2020,Puducherry,India,4/2/2021,1468,18,785
63820,7/13/2020,Punjab,India,4/2/2021,8178,204,5586
63830,7/13/2020,Rajasthan,India,4/2/2021,24936,525,18630
63878,7/13/2020,Sikkim,India,4/2/2021,192,0,86
63899,7/13/2020,Tamil Nadu,India,4/2/2021,142798,2032,92567
63903,7/13/2020,Telangana,India,4/2/2021,36221,365,23679
63920,7/13/2020,Tripura,India,4/2/2021,2080,2,1475
63934,7/13/2020,Unknown,India,4/2/2021,2179,0,0
63942,7/13/2020,Uttar Pradesh,India,4/2/2021,38130,955,24203
63943,7/13/2020,Uttarakhand,India,4/2/2021,3608,49,2856
63969,7/13/2020,West Bengal,India,4/2/2021,31448,956,19213
64178,7/14/2020,Andaman and Nicobar Islands,India,4/2/2021,166,0,109
64179,7/14/2020,Andhra Pradesh,India,4/2/2021,33019,408,17467
64195,7/14/2020,Arunachal Pradesh,India,4/2/2021,462,3,153
64196,7/14/2020,Assam,India,4/2/2021,17807,40,11416
64218,7/14/2020,Bihar,India,4/2/2021,19284,174,12849
64251,7/14/2020,Chandigarh,India,4/2/2021,600,10,446
64258,7/14/2020,Chhattisgarh,India,4/2/2021,4379,20,3275
64277,7/14/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,520,1,310
64281,7/14/2020,Delhi,India,4/2/2021,115346,3446,93236
64311,7/14/2020,Goa,India,4/2/2021,2753,18,1607
64326,7/14/2020,Gujarat,India,4/2/2021,43637,2069,30503
64331,7/14/2020,Haryana,India,4/2/2021,22628,312,17090
64338,7/14/2020,Himachal Pradesh,India,4/2/2021,1309,11,951
64363,7/14/2020,Jammu and Kashmir,India,4/2/2021,11173,195,6223
64366,7/14/2020,Jharkhand,India,4/2/2021,4091,36,2427
64384,7/14/2020,Karnataka,India,4/2/2021,44077,842,17390
64387,7/14/2020,Kerala,India,4/2/2021,8930,34,4438
64412,7/14/2020,Ladakh,India,4/2/2021,1093,1,946
64428,7/14/2020,Madhya Pradesh,India,4/2/2021,19005,673,13575
64434,7/14/2020,Maharashtra,India,4/2/2021,267665,10695,149007
64436,7/14/2020,Manipur,India,4/2/2021,1672,0,970
64449,7/14/2020,Meghalaya,India,4/2/2021,318,2,66
64463,7/14/2020,Mizoram,India,4/2/2021,238,0,159
64475,7/14/2020,Nagaland,India,4/2/2021,896,0,346
64516,7/14/2020,Odisha,India,4/2/2021,14280,74,9864
64549,7/14/2020,Puducherry,India,4/2/2021,1531,18,829
64553,7/14/2020,Punjab,India,4/2/2021,8511,213,5663
64563,7/14/2020,Rajasthan,India,4/2/2021,25571,525,19161
64611,7/14/2020,Sikkim,India,4/2/2021,209,0,87
64632,7/14/2020,Tamil Nadu,India,4/2/2021,147324,2099,97310
64636,7/14/2020,Telangana,India,4/2/2021,37745,375,24840
64653,7/14/2020,Tripura,India,4/2/2021,2170,2,1538
64667,7/14/2020,Unknown,India,4/2/2021,1524,0,0
64675,7/14/2020,Uttar Pradesh,India,4/2/2021,39724,983,24983
64676,7/14/2020,Uttarakhand,India,4/2/2021,3686,50,2867
64702,7/14/2020,West Bengal,India,4/2/2021,32838,980,19931
64911,7/15/2020,Andaman and Nicobar Islands,India,4/2/2021,176,0,130
64912,7/15/2020,Andhra Pradesh,India,4/2/2021,35451,452,18378
64928,7/15/2020,Arunachal Pradesh,India,4/2/2021,462,3,153
64929,7/15/2020,Assam,India,4/2/2021,18666,46,12173
64951,7/15/2020,Bihar,India,4/2/2021,20612,180,13462
64984,7/15/2020,Chandigarh,India,4/2/2021,625,11,459
64991,7/15/2020,Chhattisgarh,India,4/2/2021,4539,20,3324
65010,7/15/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,520,1,310
65014,7/15/2020,Delhi,India,4/2/2021,116993,3487,95699
65044,7/15/2020,Goa,India,4/2/2021,2951,18,1674
65059,7/15/2020,Gujarat,India,4/2/2021,44552,2079,31286
65064,7/15/2020,Haryana,India,4/2/2021,23306,319,17667
65071,7/15/2020,Himachal Pradesh,India,4/2/2021,1341,11,979
65096,7/15/2020,Jammu and Kashmir,India,4/2/2021,11666,206,6337
65099,7/15/2020,Jharkhand,India,4/2/2021,4320,38,2485
65117,7/15/2020,Karnataka,India,4/2/2021,47253,928,18466
65120,7/15/2020,Kerala,India,4/2/2021,9553,35,4634
65145,7/15/2020,Ladakh,India,4/2/2021,1142,1,964
65161,7/15/2020,Madhya Pradesh,India,4/2/2021,19643,682,13908
65167,7/15/2020,Maharashtra,India,4/2/2021,275640,10928,152613
65169,7/15/2020,Manipur,India,4/2/2021,1700,0,989
65182,7/15/2020,Meghalaya,India,4/2/2021,346,2,66
65196,7/15/2020,Mizoram,India,4/2/2021,238,0,159
65208,7/15/2020,Nagaland,India,4/2/2021,902,0,348
65249,7/15/2020,Odisha,India,4/2/2021,14898,77,10476
65282,7/15/2020,Puducherry,India,4/2/2021,1596,21,889
65286,7/15/2020,Punjab,India,4/2/2021,8799,221,5867
65296,7/15/2020,Rajasthan,India,4/2/2021,26437,530,19502
65344,7/15/2020,Sikkim,India,4/2/2021,220,0,87
65365,7/15/2020,Tamil Nadu,India,4/2/2021,151820,2167,102310
65369,7/15/2020,Telangana,India,4/2/2021,39342,386,25999
65386,7/15/2020,Tripura,India,4/2/2021,2268,3,1604
65400,7/15/2020,Unknown,India,4/2/2021,1285,0,0
65408,7/15/2020,Uttar Pradesh,India,4/2/2021,41383,1012,25743
65409,7/15/2020,Uttarakhand,India,4/2/2021,3785,50,2948
65435,7/15/2020,West Bengal,India,4/2/2021,34427,1000,20680
65644,7/16/2020,Andaman and Nicobar Islands,India,4/2/2021,180,0,133
65645,7/16/2020,Andhra Pradesh,India,4/2/2021,38044,492,19393
65661,7/16/2020,Arunachal Pradesh,India,4/2/2021,543,3,153
65662,7/16/2020,Assam,India,4/2/2021,19754,48,12888
65684,7/16/2020,Bihar,India,4/2/2021,21764,197,14018
65717,7/16/2020,Chandigarh,India,4/2/2021,651,11,476
65724,7/16/2020,Chhattisgarh,India,4/2/2021,4732,21,3451
65743,7/16/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,552,2,371
65747,7/16/2020,Delhi,India,4/2/2021,118645,3545,97693
65777,7/16/2020,Goa,India,4/2/2021,3108,19,1817
65792,7/16/2020,Gujarat,India,4/2/2021,45481,2089,32103
65797,7/16/2020,Haryana,India,4/2/2021,24002,322,18185
65804,7/16/2020,Himachal Pradesh,India,4/2/2021,1377,11,984
65829,7/16/2020,Jammu and Kashmir,India,4/2/2021,12156,222,6446
65832,7/16/2020,Jharkhand,India,4/2/2021,4624,42,2513
65850,7/16/2020,Karnataka,India,4/2/2021,51422,1032,19729
65853,7/16/2020,Kerala,India,4/2/2021,10275,37,4862
65878,7/16/2020,Ladakh,India,4/2/2021,1147,1,970
65894,7/16/2020,Madhya Pradesh,India,4/2/2021,20378,689,14127
65900,7/16/2020,Maharashtra,India,4/2/2021,284281,11194,158140
65902,7/16/2020,Manipur,India,4/2/2021,1764,0,1129
65915,7/16/2020,Meghalaya,India,4/2/2021,377,2,66
65929,7/16/2020,Mizoram,India,4/2/2021,272,0,160
65941,7/16/2020,Nagaland,India,4/2/2021,916,0,391
65982,7/16/2020,Odisha,India,4/2/2021,15392,79,10877
66015,7/16/2020,Puducherry,India,4/2/2021,1743,22,947
66019,7/16/2020,Punjab,India,4/2/2021,9094,230,6277
66029,7/16/2020,Rajasthan,India,4/2/2021,27174,538,19970
66077,7/16/2020,Sikkim,India,4/2/2021,243,0,88
66098,7/16/2020,Tamil Nadu,India,4/2/2021,156369,2236,107416
66102,7/16/2020,Telangana,India,4/2/2021,41018,396,27295
66119,7/16/2020,Tripura,India,4/2/2021,2283,3,1604
66133,7/16/2020,Unknown,India,4/2/2021,531,0,0
66141,7/16/2020,Uttar Pradesh,India,4/2/2021,43441,1046,26675
66142,7/16/2020,Uttarakhand,India,4/2/2021,3982,50,2995
66168,7/16/2020,West Bengal,India,4/2/2021,36117,1023,21415
66376,7/17/2020,Andaman and Nicobar Islands,India,4/2/2021,194,0,142
66377,7/17/2020,Andhra Pradesh,India,4/2/2021,40646,534,20298
66393,7/17/2020,Arunachal Pradesh,India,4/2/2021,609,3,175
66394,7/17/2020,Assam,India,4/2/2021,20646,51,14105
66416,7/17/2020,Bihar,India,4/2/2021,23589,201,14621
66449,7/17/2020,Chandigarh,India,4/2/2021,660,11,480
66456,7/17/2020,Chhattisgarh,India,4/2/2021,4964,23,3512
66475,7/17/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,585,2,401
66479,7/17/2020,Delhi,India,4/2/2021,120107,3571,99301
66513,7/17/2020,Goa,India,4/2/2021,3304,21,1946
66529,7/17/2020,Gujarat,India,4/2/2021,46430,2106,32973
66534,7/17/2020,Haryana,India,4/2/2021,24797,327,18718
66541,7/17/2020,Himachal Pradesh,India,4/2/2021,1417,11,1024
66566,7/17/2020,Jammu and Kashmir,India,4/2/2021,12757,231,6558
66569,7/17/2020,Jharkhand,India,4/2/2021,4921,46,2570
66587,7/17/2020,Karnataka,India,4/2/2021,55115,1147,20757
66590,7/17/2020,Kerala,India,4/2/2021,11066,38,4995
66615,7/17/2020,Ladakh,India,4/2/2021,1151,1,973
66632,7/17/2020,Madhya Pradesh,India,4/2/2021,21081,697,14514
66638,7/17/2020,Maharashtra,India,4/2/2021,292589,11452,160357
66640,7/17/2020,Manipur,India,4/2/2021,1800,0,1163
66653,7/17/2020,Meghalaya,India,4/2/2021,403,2,66
66667,7/17/2020,Mizoram,India,4/2/2021,282,0,160
66679,7/17/2020,Nagaland,India,4/2/2021,956,0,405
66722,7/17/2020,Odisha,India,4/2/2021,16110,83,11330
66756,7/17/2020,Puducherry,India,4/2/2021,1832,25,1014
66760,7/17/2020,Punjab,India,4/2/2021,9442,239,6373
66770,7/17/2020,Rajasthan,India,4/2/2021,27789,546,20626
66818,7/17/2020,Sikkim,India,4/2/2021,266,0,90
66839,7/17/2020,Tamil Nadu,India,4/2/2021,160907,2315,110807
66843,7/17/2020,Telangana,India,4/2/2021,42496,403,28705
66860,7/17/2020,Tripura,India,4/2/2021,2366,3,1684
66874,7/17/2020,Unknown,India,4/2/2021,531,0,0
66884,7/17/2020,Uttar Pradesh,India,4/2/2021,45163,1084,27634
66885,7/17/2020,Uttarakhand,India,4/2/2021,4102,51,3021
66911,7/17/2020,West Bengal,India,4/2/2021,38011,1049,22253
67121,7/18/2020,Andaman and Nicobar Islands,India,4/2/2021,198,0,145
67122,7/18/2020,Andhra Pradesh,India,4/2/2021,44609,586,21763
67138,7/18/2020,Arunachal Pradesh,India,4/2/2021,650,3,274
67139,7/18/2020,Assam,India,4/2/2021,22918,53,15165
67161,7/18/2020,Bihar,India,4/2/2021,25136,208,15536
67194,7/18/2020,Chandigarh,India,4/2/2021,700,12,485
67201,7/18/2020,Chhattisgarh,India,4/2/2021,5233,24,3658
67220,7/18/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,602,2,414
67224,7/18/2020,Delhi,India,4/2/2021,121582,3597,101274
67258,7/18/2020,Goa,India,4/2/2021,3484,21,2038
67274,7/18/2020,Gujarat,India,4/2/2021,47390,2122,34035
67279,7/18/2020,Haryana,India,4/2/2021,25547,344,19318
67286,7/18/2020,Himachal Pradesh,India,4/2/2021,1457,11,1036
67312,7/18/2020,Jammu and Kashmir,India,4/2/2021,13198,236,7165
67315,7/18/2020,Jharkhand,India,4/2/2021,5342,46,2611
67333,7/18/2020,Karnataka,India,4/2/2021,59652,1240,21775
67336,7/18/2020,Kerala,India,4/2/2021,11659,40,5199
67361,7/18/2020,Ladakh,India,4/2/2021,1159,1,985
67378,7/18/2020,Madhya Pradesh,India,4/2/2021,21763,706,14864
67384,7/18/2020,Maharashtra,India,4/2/2021,300937,11596,165663
67386,7/18/2020,Manipur,India,4/2/2021,1891,0,1182
67399,7/18/2020,Meghalaya,India,4/2/2021,418,2,66
67413,7/18/2020,Mizoram,India,4/2/2021,284,0,167
67425,7/18/2020,Nagaland,India,4/2/2021,978,0,432
67468,7/18/2020,Odisha,India,4/2/2021,16701,86,11937
67502,7/18/2020,Puducherry,India,4/2/2021,1894,28,1066
67506,7/18/2020,Punjab,India,4/2/2021,9792,246,6454
67516,7/18/2020,Rajasthan,India,4/2/2021,28500,553,21144
67564,7/18/2020,Sikkim,India,4/2/2021,275,0,90
67585,7/18/2020,Tamil Nadu,India,4/2/2021,165714,2403,113856
67589,7/18/2020,Telangana,India,4/2/2021,43780,409,30607
67606,7/18/2020,Tripura,India,4/2/2021,2654,5,1735
67620,7/18/2020,Unknown,India,4/2/2021,163,0,0
67630,7/18/2020,Uttar Pradesh,India,4/2/2021,47036,1108,28664
67631,7/18/2020,Uttarakhand,India,4/2/2021,4276,52,3081
67657,7/18/2020,West Bengal,India,4/2/2021,40209,1076,23539
67867,7/19/2020,Andaman and Nicobar Islands,India,4/2/2021,203,0,145
67868,7/19/2020,Andhra Pradesh,India,4/2/2021,49650,642,22890
67884,7/19/2020,Arunachal Pradesh,India,4/2/2021,740,3,282
67885,7/19/2020,Assam,India,4/2/2021,23999,57,16023
67907,7/19/2020,Bihar,India,4/2/2021,26569,217,16308
67940,7/19/2020,Chandigarh,India,4/2/2021,717,12,488
67947,7/19/2020,Chhattisgarh,India,4/2/2021,5407,24,3775
67966,7/19/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,605,2,414
67970,7/19/2020,Delhi,India,4/2/2021,122793,3628,103134
68004,7/19/2020,Goa,India,4/2/2021,3657,22,2218
68020,7/19/2020,Gujarat,India,4/2/2021,48355,2142,34901
68025,7/19/2020,Haryana,India,4/2/2021,26164,349,19793
68032,7/19/2020,Himachal Pradesh,India,4/2/2021,1483,11,1059
68058,7/19/2020,Jammu and Kashmir,India,4/2/2021,13899,244,7811
68061,7/19/2020,Jharkhand,India,4/2/2021,5535,49,2716
68079,7/19/2020,Karnataka,India,4/2/2021,63772,1331,23065
68082,7/19/2020,Kerala,India,4/2/2021,12480,42,5371
68107,7/19/2020,Ladakh,India,4/2/2021,1178,2,1003
68124,7/19/2020,Madhya Pradesh,India,4/2/2021,22600,721,15311
68130,7/19/2020,Maharashtra,India,4/2/2021,310455,11854,169569
68132,7/19/2020,Manipur,India,4/2/2021,1911,0,1213
68145,7/19/2020,Meghalaya,India,4/2/2021,450,2,66
68159,7/19/2020,Mizoram,India,4/2/2021,284,0,167
68171,7/19/2020,Nagaland,India,4/2/2021,988,0,445
68214,7/19/2020,Odisha,India,4/2/2021,17437,91,12453
68248,7/19/2020,Puducherry,India,4/2/2021,1999,28,1154
68252,7/19/2020,Punjab,India,4/2/2021,10100,254,6535
68262,7/19/2020,Rajasthan,India,4/2/2021,29434,559,21730
68310,7/19/2020,Sikkim,India,4/2/2021,283,0,92
68331,7/19/2020,Tamil Nadu,India,4/2/2021,170693,2481,117915
68335,7/19/2020,Telangana,India,4/2/2021,45076,415,32438
68352,7/19/2020,Tripura,India,4/2/2021,2878,5,1759
68366,7/19/2020,Unknown,India,4/2/2021,163,0,0
68376,7/19/2020,Uttar Pradesh,India,4/2/2021,49247,1146,29845
68377,7/19/2020,Uttarakhand,India,4/2/2021,4515,52,3116
68403,7/19/2020,West Bengal,India,4/2/2021,42487,1112,24883
68613,7/20/2020,Andaman and Nicobar Islands,India,4/2/2021,207,0,152
68614,7/20/2020,Andhra Pradesh,India,4/2/2021,53724,696,24228
68630,7/20/2020,Arunachal Pradesh,India,4/2/2021,790,3,285
68631,7/20/2020,Assam,India,4/2/2021,25382,58,17095
68653,7/20/2020,Bihar,India,4/2/2021,27646,217,17433
68686,7/20/2020,Chandigarh,India,4/2/2021,737,12,518
68693,7/20/2020,Chhattisgarh,India,4/2/2021,5561,25,3944
68712,7/20/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,684,2,448
68716,7/20/2020,Delhi,India,4/2/2021,123747,3663,104918
68750,7/20/2020,Goa,India,4/2/2021,3853,23,2361
68766,7/20/2020,Gujarat,India,4/2/2021,49353,2162,35678
68771,7/20/2020,Haryana,India,4/2/2021,26858,355,20226
68778,7/20/2020,Himachal Pradesh,India,4/2/2021,1631,11,1067
68804,7/20/2020,Jammu and Kashmir,India,4/2/2021,14650,254,8274
68807,7/20/2020,Jharkhand,India,4/2/2021,5756,53,2810
68825,7/20/2020,Karnataka,India,4/2/2021,67420,1403,23795
68828,7/20/2020,Kerala,India,4/2/2021,13274,43,5616
68853,7/20/2020,Ladakh,India,4/2/2021,1195,2,1007
68870,7/20/2020,Madhya Pradesh,India,4/2/2021,23310,738,15684
68876,7/20/2020,Maharashtra,India,4/2/2021,318695,12030,175029
68878,7/20/2020,Manipur,India,4/2/2021,1925,0,1307
68891,7/20/2020,Meghalaya,India,4/2/2021,450,2,66
68905,7/20/2020,Mizoram,India,4/2/2021,297,0,168
68917,7/20/2020,Nagaland,India,4/2/2021,1021,0,484
68960,7/20/2020,Odisha,India,4/2/2021,18110,97,12910
68994,7/20/2020,Puducherry,India,4/2/2021,2092,29,1265
68998,7/20/2020,Punjab,India,4/2/2021,10510,262,7118
69008,7/20/2020,Rajasthan,India,4/2/2021,30390,568,22195
69056,7/20/2020,Sikkim,India,4/2/2021,305,0,92
69077,7/20/2020,Tamil Nadu,India,4/2/2021,175678,2551,121776
69081,7/20/2020,Telangana,India,4/2/2021,46274,422,34323
69098,7/20/2020,Tripura,India,4/2/2021,3079,7,1845
69112,7/20/2020,Unknown,India,4/2/2021,163,0,0
69122,7/20/2020,Uttar Pradesh,India,4/2/2021,51160,1192,30831
69123,7/20/2020,Uttarakhand,India,4/2/2021,4642,55,3212
69149,7/20/2020,West Bengal,India,4/2/2021,44769,1147,26418
69359,7/21/2020,Andaman and Nicobar Islands,India,4/2/2021,212,0,159
69360,7/21/2020,Andhra Pradesh,India,4/2/2021,58668,758,25574
69376,7/21/2020,Arunachal Pradesh,India,4/2/2021,858,3,303
69377,7/21/2020,Assam,India,4/2/2021,25382,58,18033
69399,7/21/2020,Bihar,India,4/2/2021,28952,217,18515
69432,7/21/2020,Chandigarh,India,4/2/2021,751,12,518
69439,7/21/2020,Chhattisgarh,India,4/2/2021,5729,29,4114
69458,7/21/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,705,2,463
69462,7/21/2020,Delhi,India,4/2/2021,125096,3690,106118
69496,7/21/2020,Goa,India,4/2/2021,4027,26,2449
69512,7/21/2020,Gujarat,India,4/2/2021,50379,2196,36423
69517,7/21/2020,Haryana,India,4/2/2021,27462,364,20952
69524,7/21/2020,Himachal Pradesh,India,4/2/2021,1664,11,1077
69550,7/21/2020,Jammu and Kashmir,India,4/2/2021,15258,263,8455
69553,7/21/2020,Jharkhand,India,4/2/2021,6159,55,2904
69571,7/21/2020,Karnataka,India,4/2/2021,71069,1464,25459
69574,7/21/2020,Kerala,India,4/2/2021,13994,44,5890
69599,7/21/2020,Ladakh,India,4/2/2021,1198,2,1010
69616,7/21/2020,Madhya Pradesh,India,4/2/2021,24095,756,16257
69622,7/21/2020,Maharashtra,India,4/2/2021,327031,12276,182217
69624,7/21/2020,Manipur,India,4/2/2021,2015,0,1400
69637,7/21/2020,Meghalaya,India,4/2/2021,490,4,70
69651,7/21/2020,Mizoram,India,4/2/2021,317,0,168
69663,7/21/2020,Nagaland,India,4/2/2021,1030,0,485
69706,7/21/2020,Odisha,India,4/2/2021,18757,103,13310
69740,7/21/2020,Puducherry,India,4/2/2021,2179,30,1318
69744,7/21/2020,Punjab,India,4/2/2021,10889,263,7389
69754,7/21/2020,Rajasthan,India,4/2/2021,31373,577,22744
69802,7/21/2020,Sikkim,India,4/2/2021,330,0,108
69823,7/21/2020,Tamil Nadu,India,4/2/2021,180643,2626,126670
69827,7/21/2020,Telangana,India,4/2/2021,47705,429,37385
69844,7/21/2020,Tripura,India,4/2/2021,3331,8,1926
69858,7/21/2020,Unknown,India,4/2/2021,163,0,0
69868,7/21/2020,Uttar Pradesh,India,4/2/2021,53288,1229,31855
69869,7/21/2020,Uttarakhand,India,4/2/2021,4849,55,3297
69895,7/21/2020,West Bengal,India,4/2/2021,47030,1182,28035
70105,7/22/2020,Andaman and Nicobar Islands,India,4/2/2021,221,0,163
70106,7/22/2020,Andhra Pradesh,India,4/2/2021,64713,823,32127
70122,7/22/2020,Arunachal Pradesh,India,4/2/2021,949,3,314
70123,7/22/2020,Assam,India,4/2/2021,26772,64,18033
70145,7/22/2020,Bihar,India,4/2/2021,30369,217,19646
70178,7/22/2020,Chandigarh,India,4/2/2021,793,13,526
70185,7/22/2020,Chhattisgarh,India,4/2/2021,5968,29,4230
70204,7/22/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,733,2,474
70208,7/22/2020,Delhi,India,4/2/2021,126323,3719,107650
70242,7/22/2020,Goa,India,4/2/2021,4176,28,2541
70258,7/22/2020,Gujarat,India,4/2/2021,51399,2224,37260
70263,7/22/2020,Haryana,India,4/2/2021,28186,372,21697
70270,7/22/2020,Himachal Pradesh,India,4/2/2021,1725,11,1105
70296,7/22/2020,Jammu and Kashmir,India,4/2/2021,15711,273,8607
70299,7/22/2020,Jharkhand,India,4/2/2021,6485,64,3024
70317,7/22/2020,Karnataka,India,4/2/2021,75833,1519,27239
70320,7/22/2020,Kerala,India,4/2/2021,15032,45,6162
70345,7/22/2020,Ladakh,India,4/2/2021,1206,2,1018
70362,7/22/2020,Madhya Pradesh,India,4/2/2021,24842,770,16836
